review_text,category
aplikasi yang canggih mohon untuk dokumen lainnya yang terintegrasi dengan data dukcapil dapat dibuka,Neutral
sangat membantu dan user frendly ayo warga negara indonesia mari kita melek data penduduk terimakasih atas literasi dan edukasi tim dukcapil gunung mas kalteng ,Positive
saat ini hanya bisa menampilkan ktp dan kakak sedangkan dokumen lainnya enggak ada mohon di perbaiki lagi seperti dulu bisa menampilkan dokumen lainnya,Neutral
mohon maaf sebelumnya aplikasi ini banyak sekali kekurangan sekelas aplikasi pemerintah harusnya bisa memberikan kemudah akses digital yang lebih bagus dari yang lain dan kenapa bagi wilayah yang sudah menerapkan ikd tidak dapat akses pelayanan dari aplikasi tersebut jadi tak ada gunanya kalau pelayanan masih harus ke kantor,Neutral
ternyata masih harus ke dukcapil setempat juga untuk meminta kode qr nya dari kecamatan sudah bisa kah ?,Neutral
sebuah aplikasi yang seharusnya tidak diluncurkan karena ada banyak bug dan kesalahan proses data lambat tidak bisa unduh file identitas force close sering resolusi file identitas burik sering pelayanan swata lebih baik dari pada negeri semoga bisa memperbaiki dan yang paling utama adanya firewall ketat untuk retasan cyber terimakasih,Negative
tidak bisa di buka mau cek bagaimana ini solusinya,Negative
inikan aplikasi andorid kenapa harus meminta scan barcode ke dukcapil ? bukannya mempermudah untuk kita kita yang berada diluar kota tapi malah sama saja bohong mempersulit harus datang ke kantor dukcapil saran saya sebaiknya diperbaiki perihal pendaftarannya karena enggak semua orang punya waktu untuk datang ke kantor dukcapil kecuali kantornya weekend buka mungkin gamasalah cukup nik ktp dan verifikasi muka saja untuk memverifikasi dipahami untuk pihak terkait,Negative
aplikasi babi pengin check tapi harus daftar dulu begitu ikuti petunjuknya muter muter terus enggak jadi jadi,Neutral
sangatlah penting bagi kita semua,Positive
sementara dulu dokumen data vaksin dll hanya muncul sedang di intergetasi terus,Neutral
aplikasi bisa di buka tapi kenapa sebagai kepala rumah tangga tidak bisa melihat ktp elektronik istri dan anak mohon di benai ,Neutral
sangat simple mudah dan semoga bisa segera berterima di layanan publik lainnya ,Positive
bagus sekali,Positive
aplikasi buruk tidak bisa login jadi tidak bisa ambil ktp,Negative
seperti enggak ada gunanya,Negative
aplikasi nya membantu namun akhir akhir ini kenapa susah banget untuk login walaupun jaringan bagus tetap saja susah,Negative
aplikasinya sangat bagus dan sangat membantu dalam dokumen kependudukan,Positive
dulu masih bisa di buka sekarang pakai wifi pakai data sinyal kuat tetap saja enggak bisa di buka aneh hapus saja aplikasinya dari pada enggak guna apa cuma mau ambil data penduduk saja,Negative
ini saya baru download kok sudah di suruh masukkan pin ? saya pikir disuruh bikin pin baru tapi saya masukkan pin selalu salah kenapa ya ? tolong respon ,Negative
keren tingkatkan terus kinerja aplikasinya dan mudah mudahan dengan menggunakan aplikasi ini dapat di mudahkan pengurusan identitas kependudukannya ,Positive
aplikasi sangat bermanfaat tapi perlu dipermudah registrasi tanpa harus datang ke dukcapil,Positive
idenya bagus tapi saat ini aplikasinya masih setengah matang alias belum cukup umur belum cocok diluncurkan ,Negative
penggantian kartu fisik menjadi ikd malah merepotkan ketika ada kepentingan urgent butuh untuk menunjukkan ktp aplikasi tidak bisa dibuka bagaimana solusinya ? hampir bulan tidak bisa diakses aplikasi ini ,Negative
sudah isi data poto diri lah saya kira sudah langsung bisa di gunakan eh ini harus scan barcode dulu ke disdukcapil ini sih bukan instan tapi tambah ribet tau sendiri kan kalau di tempat layanan publik bagaimana ?,Negative
lupa kata sandi bagaimana bisa masuk nya,Neutral
terima kasih namun akses sangat lambat,Negative
mom,Positive
sudah bagus cuman kenapa enggak bisa di jaringan wifi,Positive
aplikasi bagus tapi login pakai data tidak bisa giliran pakai wifi bisa jadi enggak bisa dipakai diluar rumah atau kantor jadi tidak ada fungsinya btw saya pakai im,Negative
kok enggak bisa masuk ke aplikasi ? padahal sinyal bagus tolong jangan mempersulit ! kalau enggak niat bikin aplikasi enggak usah bikin aplikasi !,Negative
untuk apa palikasi ini ada di play store ? di download tapi sama sekali tidak ada fungsinya saya rindu jaman dulu ketika buat ktp itu sangat mudah ini bertele tele,Negative
kenapa harus ada scan barcode segala kalo lewat aplikasi yang mau simpel biar bisa lewat aplikasi eh taunya harus datang juga ke dukcapilnya apalagi kalo diperantauan begini mau ngurus juga ribet,Negative
aplikasi lambat harus sinyal kuat terus ini mah bukan mempermudah malah memper sulit sekarangkan yang di tanya ktp fisik bukan elektri ,Negative
tolong ini aplikasi nya bagaimana sih kok enggak bisa dibuka memuat terus padahal saya punya kuota jaringan nya bagus sudah pakai wifi juga tetap gabisaa dibuka apa hp saya yang jelek ini maka nya enggak bisa buka ini aplikasi mana nyecan nya harus ke ducapil jauh sekali jadi saya tinggal pulang kelamaan nunggu gara ini aplikasi gabisaa dibuka !,Negative
dokumen tidak bisa di buka,Negative
terjadi kesalahan koneksi katanya mau pelan migrasi ke ikd tapi ikd sendiri enggak menjanjikan selalu bisa di akses ini kalau lagi butuh terus ikd error susah ektp saja masih enggak berfungsi sebagaimana mestinya sudah ada ikd saja,Negative
kenapa cuma ikd kota bekasi yang di pelayanan ya enggak bz kebuka file ya konfirmasi ya kota bekasi tidak melayani situs online ini sama saja doang enggak bz dipakai kalau buat keperluan penting dan mendesakk tolong di perbagus lagi pelayanan ya bila memang ini mempermudah kan masyarakat terimakasih,Negative
aplikasi tidak bisa dibuka beberapa kali unisntal lanjut install tetap saja tidak bisa dibuka padahal wifi sangat kuat mohn untuk solusinya tks,Positive
sangat mudah dan terbantukan sekali sudah saatnya disosialisasikan secara luas sehingga semua masyarakat paham dan mengurangi antrian panjang di dukcapil keren keren,Positive
parah bulan pertama normal normal saja knapa sekarang pas mau di bk loading trz padahal data dan jaringan full,Negative
kok lama bukanya ya,Negative
app tidak ada guna hanya bikn penuh memori mau buka saja enggak bisa pakai data seluler mau login susah banget enggak pernah berhasil apa guna app ini kalau begini saat di butuhkan malah bertambah nyusahin ,Negative
aplikasi sangat tidak ramah dan sangat menyusahkan padahal sistem sudah digital malah di suruh verifikasi manual lagi dengan petugas capil untuk apa digitalisasi layanan padahal kenyataan nya masih verifikasi manual aplikasi hanya menghabiskan anggaran dan uang rakyat yang ujung ujungnya juga menyusahkan rakyat bukannya mempermudah malah mempersulit ,Negative
tidak bisa buka dokumen,Negative
aplikasi ini baru buat asn dulu ya ? makan nya ada scan barkot ? ? belum buat publik ?,Neutral
enggak bisa di download ke dalam bntuk jpeg atau pdf jadi susah di print sendiri masa mau nge perint harus ke disdukcapil lagi kurang efisien ,Negative
tidak bisa di buka,Negative
semoga bisa membantu,Positive
di era digital ktp pun bisa digital mantap dukcapil kalau saya memaklumi jika aplikasi di uninstal maka harus ke dukcapil lagi untuk mendaftar karena menjaga data identitas agar tidak mudah disalahgunakan ,Neutral
kenapa ya ada terjadi kesalahan koneksi,Neutral
saya kok tidak bisa mendownload aplikasi ini,Negative
bagaimana caranya apabila ganti perangkat seluler ? apakah harus daftar ulang kembali ke dindukcapil ?,Neutral
yang mau scan barcode pendaftaran datang ke kecamatan masing masing ya aplikasinya bagus cuma lola saat foto pertama juga kadang sering close sendiri harus di membenahi lagi dan juga keamanan datanya harus di tingkatkan,Positive
sebenarnya mau komplain ketikan banyak tapi malas ngetiknya mengetik panjang paling juga enggak ada feedbacknya enggak ada perbaikan sama sekali intinya aplikasi ribet ,Negative
sangat mengecewakan dimana tampilan sangat buruk disaat banyak aplikasi android sudah banyak yang support dark mode mode gelap ini sebaliknya terkesan seperti aplikasi android buatan tahun yang lalu dan masih jarang dapat update peningkatan pengalamannya bahkan belum tersedia untuk hp iphone,Negative
susah dowloadnya,Negative
mantap sekale bosque semoga jaringannya terus stabil biar bisa akses dimana saja dan kapan saja,Positive
enggak bisa di pakai aplikasi nya pas foto enggak bisa di lanjut aneh,Negative
loading nya sangat lama sekali sinyal bagus paketan banyak tetap saja lambat terimakasih,Negative
tolong di perbaiki dong min saya pengin buka aplikasi enggak bisa terus padahal memakai wifi wifinya jaringannya juga bagus kenapa selalu enggak bisa coba lagi,Positive
belum bisa buka dokumen,Neutral
kalo dibuat aplikasi untuk apa musti datang lagi ke disdukcapil iya kalo domisili sama dengan alamat ktp kalo kerjanya diluar kota yang ada tambah ribet apakah untuk mendapatkan barcode bisa datang ke disdukcapil seluruh indonesia ? bukanya bisa verifikasi lewat email atau nomor telepon ,Negative
aplikasi tidak bisa dibuka muter tok enggak jelas pemerintah besar bikin aplikasi saja enggak becus,Negative
tidak bisa di buka kesalh koneksi terus,Negative
mengaco pakterjadi kesalahan koneksi kecepatan internet mbps tes pakai wifi mbps sebetulnya banyak aplikasi pemerintah yang mempermudah jika bisa digunakan secara optimal tp pasti ada kendala server yang kurang dan banyak bugseharusnya pemerintah fokus terhadap system digital dari segi keamanan juga selain mempermudah pengelolaan data warga ini menghemat ruang dan waktu atau ada beberapa yang keberatan ya dengan alasan tertentu ?,Negative
ada yang ingin saya tanyakan bagaimana kita menscand barcod sedang hpnya kita pakai sy sudah coba isi sampai ke poto tetapi tidak ada barcode yang harus saya scand salahnya di apa kira terima kasih,Neutral
susah download kebnyakn peraturan tapi susah jadi mending enggak usah di download,Negative
sangat baik,Positive
keteranganya pendaftaran secara online tapi nyatanya saat mendaftar setelah verifikasi wajah baru scan barcode dan itu bisa didapatkan dengan datang langsung ke dukcapil terdekat padahal dukcapil cuma satu di setiap daerah dan lokasi sangat jauh jauh cuma untuk meminta barcode saja ,Negative
saran penting dev confirm kalau lupa password kirim ke no hp atau gmail masa harus dan registrasi kembali untuk scan barcodecape deh ,Neutral
mempermudah apanya sudah punya ktp e kenapa harus datang ke dukcapil buat dapat barcode ? ? why itu kenapa ,Negative
tiap mau buka aplikasi ini selalu saja keterangan nya kesalahan koneksi sudah di update jaringan pun bagus dan stabil tolong dong di perbaiki sistemnyasudah ribet mengurusi ke dukcapil perihal kode qr tapi sudah beres malah kesalahan koneksi terus,Negative
aplksi enggak jls mau buat apa pintar dkit jn asal jeplak saja aplksi enggak bisa di buka begitu di pakai nth apa gunanya e ktp apa digital apa digital banyak gaya mau ikut ngra maju tapi malah garing mikir orang yang enggak punya hp bagaimana banyak tingkah saja makin kesini heran,Negative
tlg untuk di menu data keluarga kalau indetitas akte kelahiran kia bpjs vaksin sudah berbacode bisa di masukan dan kalau juga belum berbacode bisa juga di masukan dan kalau tiap nik sudah punya identitas diri seperti akte kelahiran kia bpjs vaksin dll supaya bisa langsung di masukan karena data sudah ada di disdukcapil,Neutral
bukan daftar online namanya kalau masih harus meminta kode qr ke dukcapil ribet online ,Negative
okee,Neutral
aplikasi ini sangat membantu ketika lupa membawa ktp untuk mengakses data diri kita serta keluarga sukses dan maju terus dukcapil go digital,Positive
loading mulu enggak bisa dibuka,Negative
kalau mau masuk jangan loding bacaan memuat dulu warna kuning langsung saja warna hijau bacaan masuk kalau loding memuat dulu mah kelamaan masuk aplikasinya loding memuatnya saja nunggunya lama itu saran saya mending langsung saja warna hijau masuk tinggal langsung klik saja terus masukin pin kan cepat masuknya,Negative
ini kenapa saya mau daftar di aplikasi harus scan barcode yang dikasih kantor dukcapilnya ya ? apa enggak bisa secara jauh tanpa harus datang ke kantornya ? kalau enggak buat apa ada aplikasi pembuatan data diri secara online yang harus datang juga ke kantor dukcapilnya !,Negative
halo sebenarnya sangat bagus fiturnya hanya sekedar saran saja tolong ditambahkan opsi pengunduhan file baik dalam jpg maupun pdf untuk ktp dan kakak yang dibarengi dengan keamanan etat untuk pengunduhan ktp dan kakak karena memang jika dibutuhkan ini sangat penting,Positive
aplikasi ini mau di pakai buat mempermudah masyarakat tapi nyatanya mau ajuin pembuatan akta kelahiran saja enggak bisa,Neutral
memudahkan semua urusan tapi seeing login susah dan sering kali terjadi keselahan koniksi,Negative
aplikasi nya tidak bisa di login mohon admin di perbaiki aplikasi,Neutral
sangat membantu cukup ke kecamatan terdekat buat scan barcode tidak perlu ke dukcapil ,Positive
saya mekerti nc cara ya bagaimana bos ku,Negative
kenapa ya setiap buka data di dokumen lalu pilih menu lainnya yang muncul dokumen di integrasikan,Neutral
aplikasi tidak bisa login padahal jaringan wifi bagus tolong diperbaiki lagi sayang sekali aplikasi yang seharusnya memudahkan masyarakat tidak bisa digunakan ,Negative
untuk apa aplikasi ini kalau tetap harus ke dukcapil untuk barcode ? negara lucu,Positive
masih ada beberapa menu kalau dibuka memerlukan waktu yang lama,Positive
lumayan sangat baik untuk membantu pelayanan tidak harus antri,Positive
cukup bagus sihk tapi kenapa sering ngeleg,Negative
kenapa selalu gagal buat lihat ktp dan kartu keluarga ,Neutral
kalau di gunakan untuk mempermudah mengapai juga sudah input data masih harus scan qr,Neutral
masih belum persen optimal tolong lebih di kembangkan lagi,Neutral
lupa pin tidak ada cara untuk ganti pin,Negative
install aplikasinya saja enggak bisa bagaimana mau aktivasi kalau judulnya sudah digital hrsnya ya bisa aktivasi dimanapun kalau enggak begitu masih analog artinya,Neutral
bagus sih tidak menyusahkan menit lansung selesai tapa menunggu lah kekurangannya tidak bisa download ktpnya,Negative
percuma ada ktp digital kalau dipakai apapun katanya ikd posisinya seperti copy an ktp saja ,Negative
aplikasi belum maksimal harus banyak pembenahan update cek kakak saja enggak ada bisanya ktp,Negative
mengapa aplikasi ini sudah diunduh tapi susah dibuka padahal jaringan internet dan data tersedia,Neutral
lelet banget kalau mau buka aplikasinya,Negative
kelihatan belum siapnya dibuat data digitalapk banyak bug nya sering errorktp kakak sulit buat di download tidak ada opsi buat print atau download,Negative
luar biasa inovatif dan efisien memudahkan apabila butuh identitas bisa dibawa kemana saja,Positive
aplikasi ini sangat jelek sungguh tidak puas dan tidak sesuai ekspektasi padahal pemerintah dengan semangatnya mengimbau masyarakat menggunakan aplikasi ini eh malah merepotkan pengguna saat dibuka malah koneksi gagal padal signal ditempat saya sangat bagus awal penggunaan sih bagus tapi lama lama jadi aplikasi sampah dan tidak berfaedah,Negative
